utc_timestamp,FR_windspeed_10m,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal
2016-03-13T08:00:00Z,5.81,4.126,227.9722287,113.2206713
2016-03-13T09:00:00Z,6.34,6.266,400.086275,100.4221251
2016-03-13T10:00:00Z,6.45,7.851,494.560316,102.329584
2016-03-13T11:00:00Z,6.31,8.983,527.0468587,108.5377413
2016-03-13T12:00:00Z,6.22,9.767,503.1280441,114.7324559
2016-03-13T13:00:00Z,6.25,10.156,428.7921714,119.0018286
2016-03-13T14:00:00Z,6.35,10.136,313.7963346,119.4896654
2016-03-13T15:00:00Z,6.26,9.709,176.8887128,111.2076872
2016-03-13T16:00:00Z,5.42,8.632,54.1145098,78.6009902
2016-03-13T17:00:00Z,4.5,6.467,3.552603388,15.19549661
2016-03-13T18:00:00Z,4.84,5.404,0.000198624,0.002301376
2016-03-13T19:00:00Z,4.95,4.834,0,0
2016-03-13T20:00:00Z,4.89,4.215,0,0
2016-03-13T21:00:00Z,4.86,3.632,0,0
2016-03-13T22:00:00Z,4.85,3.141,0,0
2016-03-13T23:00:00Z,4.85,2.736,0,0
2016-03-14T00:00:00Z,4.88,2.48,0,0
2016-03-14T01:00:00Z,4.71,2.133,0,0
2016-03-14T02:00:00Z,4.69,1.805,0,0
2016-03-14T03:00:00Z,4.65,1.502,0,0
2016-03-14T04:00:00Z,4.57,1.191,0,0
2016-03-14T05:00:00Z,4.57,0.931,0.0482002,0.4210998
2016-03-14T06:00:00Z,4.75,1.202,8.647213172,34.86068683
2016-03-14T07:00:00Z,5.26,2.575,72.46176821,99.70523179
2016-03-14T08:00:00Z,5.59,4.602,228.171202,113.658598
2016-03-14T09:00:00Z,5.95,6.831,405.4164573,99.54384272
2016-03-14T10:00:00Z,6.07,8.509,514.827569,95.83173105
2016-03-14T11:00:00Z,5.94,9.607,547.7267496,101.6170504
2016-03-14T12:00:00Z,5.73,10.263,517.0051169,110.0691831
2016-03-14T13:00:00Z,5.59,10.557,444.1250232,113.6885768
2016-03-14T14:00:00Z,5.54,10.49,333.7365049,112.0529951
2016-03-14T15:00:00Z,5.43,10.068,200.0197301,102.7310699
2016-03-14T16:00:00Z,4.64,8.975,67.73478006,76.30621994
2016-03-14T17:00:00Z,3.7,6.514,4.574532228,16.76766777
2016-03-14T18:00:00Z,3.81,5.178,0.000322192,0.004177808
2016-03-14T19:00:00Z,3.92,4.548,0,0
2016-03-14T20:00:00Z,3.84,3.859,0,0
2016-03-14T21:00:00Z,3.76,3.208,0,0
2016-03-14T22:00:00Z,3.67,2.589,0,0
2016-03-14T23:00:00Z,3.53,1.976,0,0
2016-03-15T00:00:00Z,3.47,1.443,0,0
2016-03-15T01:00:00Z,3.43,1.07,0,0
2016-03-15T02:00:00Z,3.39,0.829,0,0
2016-03-15T03:00:00Z,3.26,0.602,0,0
2016-03-15T04:00:00Z,3.1,0.365,0,0
2016-03-15T05:00:00Z,2.94,0.129,0.072364847,0.557235153
2016-03-15T06:00:00Z,3.01,0.835,13.60703145,38.45186855
2016-03-15T07:00:00Z,3.04,2.681,94.69966454,95.48833546
2016-03-15T08:00:00Z,2.84,4.975,258.8706011,104.5666989
2016-03-15T09:00:00Z,3.27,7.626,391.3207835,108.7644165
2016-03-15T10:00:00Z,3.76,9.597,482.575773,112.644927
2016-03-15T11:00:00Z,3.98,10.713,518.017031,118.086169
2016-03-15T12:00:00Z,4.24,11.308,480.6974007,129.8330993
2016-03-15T13:00:00Z,4.61,11.497,393.9931962,140.3749038
2016-03-15T14:00:00Z,4.99,11.267,260.8517288,149.1341712
2016-03-15T15:00:00Z,5.13,10.656,125.7494104,137.5614896
2016-03-15T16:00:00Z,4.51,9.456,34.27781191,86.4354881
2016-03-15T17:00:00Z,4.06,7.397,2.970430794,17.02736921
2016-03-15T18:00:00Z,4.55,6.251,0.00071091,0.00828909
2016-03-15T19:00:00Z,4.94,5.764,0,0
2016-03-15T20:00:00Z,5.16,5.41,0,0
2016-03-15T21:00:00Z,5.24,5.015,0,0
2016-03-15T22:00:00Z,5.25,4.534,0,0
2016-03-15T23:00:00Z,5.16,4.002,0,0
2016-03-16T00:00:00Z,5.12,3.576,0,0
2016-03-16T01:00:00Z,5.12,3.238,0,0
2016-03-16T02:00:00Z,5.24,3.001,0,0
2016-03-16T03:00:00Z,5.26,2.708,0,0
2016-03-16T04:00:00Z,5.31,2.415,0,0
2016-03-16T05:00:00Z,5.4,2.171,0.028417611,0.529182389
2016-03-16T06:00:00Z,5.66,2.257,3.580720503,34.0875795
2016-03-16T07:00:00Z,6.1,3.07,29.1910035,112.9201965
2016-03-16T08:00:00Z,6.71,4.459,117.2764809,172.7911191
2016-03-16T09:00:00Z,7.22,5.894,242.3113661,188.8402339
2016-03-16T10:00:00Z,7.25,6.833,302.4538806,206.6569194
2016-03-16T11:00:00Z,7.17,7.403,298.7271524,228.6711476
2016-03-16T12:00:00Z,7.15,7.754,274.5938372,235.6468628
2016-03-16T13:00:00Z,7.15,7.856,224.3605459,228.2736541
2016-03-16T14:00:00Z,7.06,7.675,151.1728268,205.9659732
2016-03-16T15:00:00Z,6.79,7.204,72.02619897,162.198201
2016-03-16T16:00:00Z,6.06,6.34,17.13239856,87.63090144
2016-03-16T17:00:00Z,5.14,4.964,1.654905586,16.89669441
2016-03-16T18:00:00Z,4.95,3.997,0.000480647,0.010719353
2016-03-16T19:00:00Z,4.75,3.467,0,0
2016-03-16T20:00:00Z,4.41,2.955,0,0
2016-03-16T21:00:00Z,4.29,2.534,0,0
2016-03-16T22:00:00Z,4.19,2.134,0,0
2016-03-16T23:00:00Z,4.13,1.79,0,0
2016-03-17T00:00:00Z,4.03,1.502,0,0
2016-03-17T01:00:00Z,3.97,1.275,0,0
2016-03-17T02:00:00Z,3.96,1.094,0,0
2016-03-17T03:00:00Z,3.87,0.846,0,0
2016-03-17T04:00:00Z,3.73,0.552,0,0
2016-03-17T05:00:00Z,3.68,0.34,0.048516988,0.683683012
2016-03-17T06:00:00Z,3.82,0.845,7.558791341,39.45530866
2016-03-17T07:00:00Z,3.89,2.459,77.97792699,107.507273
2016-03-17T08:00:00Z,3.87,4.62,228.5615179,124.3928821
2016-03-17T09:00:00Z,4.07,6.819,352.6433232,132.2782768
2016-03-17T10:00:00Z,4.19,8.52,428.5223009,142.1737991
2016-03-17T11:00:00Z,4.13,9.711,456.0933392,150.6217608
2016-03-17T12:00:00Z,4.01,10.534,438.7915794,154.4120206
2016-03-17T13:00:00Z,3.91,10.993,385.8967787,149.9356213
2016-03-17T14:00:00Z,3.86,11.067,298.4712313,138.6551687
2016-03-17T15:00:00Z,3.79,10.704,177.4789959,122.5595041
2016-03-17T16:00:00Z,3.03,9.545,63.27888217,86.60511783
2016-03-17T17:00:00Z,2.84,6.656,5.172984649,21.12881535
2016-03-17T18:00:00Z,3.1,5.113,0.001851217,0.021548783
2016-03-17T19:00:00Z,3.17,4.469,0,0
2016-03-17T20:00:00Z,3.17,3.821,0,0
2016-03-17T21:00:00Z,3.13,3.218,0,0
2016-03-17T22:00:00Z,3.05,2.692,0,0
2016-03-17T23:00:00Z,2.95,2.245,0,0
2016-03-18T00:00:00Z,2.91,1.928,0,0
2016-03-18T01:00:00Z,2.86,1.629,0,0
2016-03-18T02:00:00Z,2.82,1.396,0,0
2016-03-18T03:00:00Z,2.86,1.323,0,0
2016-03-18T04:00:00Z,2.94,1.251,0,0
2016-03-18T05:00:00Z,2.91,1.101,0.182134746,1.154665254
2016-03-18T06:00:00Z,2.92,1.641,13.07782321,43.47087679
2016-03-18T07:00:00Z,3.17,3.209,69.09927328,109.3189267
2016-03-18T08:00:00Z,3.17,5.067,206.4900341,133.5828659
2016-03-18T09:00:00Z,3.37,7.256,365.5086326,125.8844674
2016-03-18T10:00:00Z,3.46,9.186,510.9605431,107.6238569
2016-03-18T11:00:00Z,3.42,10.519,554.2471132,108.7234868
2016-03-18T12:00:00Z,3.38,11.318,522.9362847,117.1334153
2016-03-18T13:00:00Z,3.42,11.72,458.7771879,117.4080121
2016-03-18T14:00:00Z,3.51,11.72,356.0555716,112.4618284
2016-03-18T15:00:00Z,3.57,11.293,226.0590147,101.5487853
2016-03-18T16:00:00Z,3.11,10.034,86.44978435,79.61401565
2016-03-18T17:00:00Z,2.91,7.049,7.005117354,22.81948265
2016-03-18T18:00:00Z,3.25,5.391,0.002879126,0.032420874
2016-03-18T19:00:00Z,3.41,4.751,0,0
2016-03-18T20:00:00Z,3.44,4.132,0,0
2016-03-18T21:00:00Z,3.48,3.608,0,0
2016-03-18T22:00:00Z,3.61,3.321,0,0
2016-03-18T23:00:00Z,3.67,3.104,0,0
2016-03-19T00:00:00Z,3.62,2.922,0,0
2016-03-19T01:00:00Z,3.53,2.781,0,0
2016-03-19T02:00:00Z,3.51,2.654,0,0
2016-03-19T03:00:00Z,3.47,2.489,0,0
2016-03-19T04:00:00Z,3.41,2.318,0,0
2016-03-19T05:00:00Z,3.36,2.18,0.170426009,1.326673991
2016-03-19T06:00:00Z,3.57,2.826,11.28685352,44.65144648
2016-03-19T07:00:00Z,4.01,4.303,61.83505795,113.344642
2016-03-19T08:00:00Z,4.18,6.016,185.4969308,144.3837692
2016-03-19T09:00:00Z,4.37,7.876,366.8495174,128.5867826
2016-03-19T10:00:00Z,4.45,9.53,514.1507031,108.4508969
2016-03-19T11:00:00Z,4.43,10.717,574.9161218,102.9637782
2016-03-19T12:00:00Z,4.41,11.474,559.8784234,104.9664766
2016-03-19T13:00:00Z,4.43,11.824,492.0638418,106.1062582
2016-03-19T14:00:00Z,4.49,11.755,378.0999371,105.5595629
2016-03-19T15:00:00Z,4.54,11.247,233.39281,100.82539
2016-03-19T16:00:00Z,4.19,10.046,87.817907,81.586793
2016-03-19T17:00:00Z,3.5,7.365,7.475431763,24.42446824
2016-03-19T18:00:00Z,3.75,5.656,0.004574324,0.049725676
2016-03-19T19:00:00Z,3.96,5.029,0,0
2016-03-19T20:00:00Z,3.97,4.514,0,0
2016-03-19T21:00:00Z,3.85,4.145,0,0
2016-03-19T22:00:00Z,3.75,3.892,0,0
2016-03-19T23:00:00Z,3.72,3.709,0,0
2016-03-20T00:00:00Z,3.67,3.525,0,0
2016-03-20T01:00:00Z,3.64,3.388,0,0
2016-03-20T02:00:00Z,3.53,3.234,0,0
2016-03-20T03:00:00Z,3.6,3.113,0,0
2016-03-20T04:00:00Z,3.64,2.935,0,0
2016-03-20T05:00:00Z,3.61,2.792,0.118780276,1.454519724
2016-03-20T06:00:00Z,3.75,3.322,5.681819885,42.58668011
2016-03-20T07:00:00Z,4.12,4.609,33.58336863,119.2969314
2016-03-20T08:00:00Z,4.38,6.118,125.6789189,175.9118811
2016-03-20T09:00:00Z,4.38,7.605,269.222842,182.682758
2016-03-20T10:00:00Z,4.29,8.942,373.1514813,179.9435187
2016-03-20T11:00:00Z,4.22,9.993,427.1606531,177.2351469
2016-03-20T12:00:00Z,4.2,10.633,401.1929166,184.1740834
2016-03-20T13:00:00Z,4.22,10.909,341.6931053,182.6440947
2016-03-20T14:00:00Z,4.24,10.831,250.6210764,172.3075236
2016-03-20T15:00:00Z,4.19,10.399,135.1357195,151.2743805
2016-03-20T16:00:00Z,3.83,9.508,38.68089774,99.67970226
2016-03-20T17:00:00Z,2.98,7.582,3.786636463,24.56886354
2016-03-20T18:00:00Z,2.96,6.059,0.004152742,0.066447258
2016-03-20T19:00:00Z,3.16,5.422,0,0
2016-03-20T20:00:00Z,3.27,4.851,0,0
2016-03-20T21:00:00Z,3.34,4.446,0,0
2016-03-20T22:00:00Z,3.32,4.128,0,0
2016-03-20T23:00:00Z,3.31,3.906,0,0
2016-03-21T00:00:00Z,3.33,3.798,0,0
2016-03-21T01:00:00Z,3.29,3.71,0,0
2016-03-21T02:00:00Z,3.3,3.633,0,0
2016-03-21T03:00:00Z,3.39,3.522,0,0
2016-03-21T04:00:00Z,3.39,3.398,0,0
2016-03-21T05:00:00Z,3.43,3.335,0.119796576,1.631403424
2016-03-21T06:00:00Z,3.62,3.909,4.735404875,41.51649512
2016-03-21T07:00:00Z,4.02,5.138,28.62747739,118.0865226
2016-03-21T08:00:00Z,4.32,6.709,107.2122689,180.6233311
2016-03-21T09:00:00Z,4.52,8.352,261.4266017,185.0123983
2016-03-21T10:00:00Z,4.57,9.893,442.6152666,150.6497334
2016-03-21T11:00:00Z,4.57,10.913,484.7801163,150.7731837
2016-03-21T12:00:00Z,4.59,11.477,455.2832248,159.6654752
2016-03-21T13:00:00Z,4.61,11.704,384.8841284,162.0693716
2016-03-21T14:00:00Z,4.59,11.669,314.3318844,143.7063156
2016-03-21T15:00:00Z,4.57,11.255,205.2274497,122.7705503
2016-03-21T16:00:00Z,4.12,10.292,75.97213653,93.27976347
2016-03-21T17:00:00Z,3.11,8.029,7.332205961,28.07669404
2016-03-21T18:00:00Z,3.23,6.278,0.011208325,0.112991675
2016-03-21T19:00:00Z,3.36,5.519,0,0
2016-03-21T20:00:00Z,3.36,4.761,0,0
2016-03-21T21:00:00Z,3.33,4.128,0,0
2016-03-21T22:00:00Z,3.29,3.583,0,0
2016-03-21T23:00:00Z,3.28,3.077,0,0
2016-03-22T00:00:00Z,3.29,2.677,0,0
2016-03-22T01:00:00Z,3.32,2.386,0,0
2016-03-22T02:00:00Z,3.39,2.244,0,0
2016-03-22T03:00:00Z,3.43,2.143,0,0
2016-03-22T04:00:00Z,3.43,2.075,0,0
2016-03-22T05:00:00Z,3.47,2.029,0.2332307,2.1203693
2016-03-22T06:00:00Z,3.82,2.875,11.16601744,49.00838256
2016-03-22T07:00:00Z,4.12,4.447,74.47608568,115.6054143
2016-03-22T08:00:00Z,4.53,6.683,276.1256471,113.0070529
2016-03-22T09:00:00Z,4.87,8.765,450.3728997,98.88110025
2016-03-22T10:00:00Z,4.97,10.196,552.5940044,97.89489556
2016-03-22T11:00:00Z,5.05,11.2,592.0161024,100.9660976
2016-03-22T12:00:00Z,5.19,11.865,584.2627057,100.6238943
2016-03-22T13:00:00Z,5.37,12.18,526.4490561,97.73174395
2016-03-22T14:00:00Z,5.54,12.111,420.1572345,93.92916554
2016-03-22T15:00:00Z,5.63,11.632,268.9312786,91.57052137
2016-03-22T16:00:00Z,5.14,10.617,109.015748,79.47075203
2016-03-22T17:00:00Z,4.12,8.188,12.85772883,29.83087117
2016-03-22T18:00:00Z,4.28,6.289,0.012190584,0.134709416
2016-03-22T19:00:00Z,4.5,5.625,0,0
2016-03-22T20:00:00Z,4.58,4.977,0,0
2016-03-22T21:00:00Z,4.59,4.397,0,0
2016-03-22T22:00:00Z,4.55,3.924,0,0
2016-03-22T23:00:00Z,4.46,3.492,0,0
2016-03-23T00:00:00Z,4.42,3.218,0,0
2016-03-23T01:00:00Z,4.47,3.089,0,0
2016-03-23T02:00:00Z,4.55,3.041,0,0
2016-03-23T03:00:00Z,4.64,2.974,0,0
2016-03-23T04:00:00Z,4.69,2.859,0,0
2016-03-23T05:00:00Z,4.76,2.793,0.184075548,2.290124452
2016-03-23T06:00:00Z,5.07,3.314,6.990934388,47.71596561
2016-03-23T07:00:00Z,5.4,4.481,42.90823985,124.6104602
2016-03-23T08:00:00Z,5.7,6.137,141.3443565,173.7577435
2016-03-23T09:00:00Z,5.97,7.906,292.2143325,173.9805675
2016-03-23T10:00:00Z,6.36,9.652,463.0986234,143.2086766
2016-03-23T11:00:00Z,6.44,10.796,537.171385,131.196515
2016-03-23T12:00:00Z,6.38,11.339,513.0501472,136.2515528
2016-03-23T13:00:00Z,6.35,11.584,463.7314621,130.5382379
2016-03-23T14:00:00Z,6.32,11.505,370.4183013,121.5581987
2016-03-23T15:00:00Z,6.15,11.059,237.8393092,111.5146908
2016-03-23T16:00:00Z,5.56,10.143,91.41677706,91.63412294
2016-03-23T17:00:00Z,4.35,8.239,9.403237838,31.73126216
2016-03-23T18:00:00Z,4.37,6.669,0.019119157,0.199980843
2016-03-23T19:00:00Z,4.42,5.955,0,0
2016-03-23T20:00:00Z,4.2,5.151,0,0
2016-03-23T21:00:00Z,3.94,4.42,0,0
2016-03-23T22:00:00Z,3.72,3.825,0,0
2016-03-23T23:00:00Z,3.51,3.367,0,0
2016-03-24T00:00:00Z,3.32,3.012,0,0
2016-03-24T01:00:00Z,3.18,2.734,0,0
2016-03-24T02:00:00Z,3.1,2.544,0,0
2016-03-24T03:00:00Z,2.96,2.447,0,0
2016-03-24T04:00:00Z,2.83,2.414,0,0
2016-03-24T05:00:00Z,2.74,2.464,0.205784816,2.853615184
2016-03-24T06:00:00Z,2.82,3.266,6.445904547,51.73989545
2016-03-24T07:00:00Z,3.01,4.688,32.511861,131.730039
2016-03-24T08:00:00Z,3.16,6.684,102.5068739,198.2391261
2016-03-24T09:00:00Z,3.64,8.669,214.8081691,225.4300309
2016-03-24T10:00:00Z,3.96,9.834,268.0804299,247.3783701
2016-03-24T11:00:00Z,4.21,10.542,256.6460804,272.4229196
2016-03-24T12:00:00Z,4.44,10.941,210.7988348,286.4789652
2016-03-24T13:00:00Z,4.62,10.975,130.1053259,280.1342741
2016-03-24T14:00:00Z,4.69,10.736,68.9821851,238.3429149
2016-03-24T15:00:00Z,4.56,10.327,32.61526344,172.7908366
2016-03-24T16:00:00Z,3.79,9.566,10.84038549,95.24711451
2016-03-24T17:00:00Z,3.08,7.959,1.375891556,23.93730844
2016-03-24T18:00:00Z,3.15,6.684,0.002596641,0.115503359
2016-03-24T19:00:00Z,3.2,6.221,0,0
2016-03-24T20:00:00Z,3.24,5.823,0,0
2016-03-24T21:00:00Z,3.32,5.486,0,0
2016-03-24T22:00:00Z,3.45,5.3,0,0
2016-03-24T23:00:00Z,3.58,5.196,0,0
2016-03-25T00:00:00Z,3.68,5.105,0,0
2016-03-25T01:00:00Z,3.79,5.055,0,0
2016-03-25T02:00:00Z,3.91,5.068,0,0
2016-03-25T03:00:00Z,4.02,5.068,0,0
2016-03-25T04:00:00Z,4.16,5.055,0,0
2016-03-25T05:00:00Z,4.34,5.096,0.060191817,2.176808183
2016-03-25T06:00:00Z,4.59,5.595,0.976670998,30.921429
2016-03-25T07:00:00Z,4.89,6.475,4.980766435,93.19593357
2016-03-25T08:00:00Z,5.39,7.551,15.98507096,172.834829
2016-03-25T09:00:00Z,5.43,8.577,27.31347792,232.6623221
2016-03-25T10:00:00Z,5.33,9.417,34.22977052,270.1300295
2016-03-25T11:00:00Z,5.26,10.128,40.15330805,292.0069919
2016-03-25T12:00:00Z,5.16,10.684,44.56900247,294.8564975
2016-03-25T13:00:00Z,5.06,11.024,49.35182827,281.9686717
2016-03-25T14:00:00Z,4.89,11.027,39.01341823,238.0231818
2016-03-25T15:00:00Z,4.43,10.718,20.01681585,167.6420841
2016-03-25T16:00:00Z,3.64,10.162,9.747389771,99.29181023
2016-03-25T17:00:00Z,2.95,8.791,2.266615079,30.28558492
2016-03-25T18:00:00Z,2.87,7.469,0.016931837,0.331968163
2016-03-25T19:00:00Z,2.73,6.986,0,0
2016-03-25T20:00:00Z,2.71,6.463,0,0
2016-03-25T21:00:00Z,2.81,5.885,0,0
2016-03-25T22:00:00Z,3,5.338,0,0
2016-03-25T23:00:00Z,3.23,5.021,0,0
2016-03-26T00:00:00Z,3.38,4.948,0,0
2016-03-26T01:00:00Z,3.5,5.081,0,0
2016-03-26T02:00:00Z,3.8,5.399,0,0
2016-03-26T03:00:00Z,3.98,5.477,0,0
2016-03-26T04:00:00Z,4.09,5.317,0,0
2016-03-26T05:00:00Z,4.31,5.245,0.293740045,3.749459955
2016-03-26T06:00:00Z,4.67,6.056,6.941846425,53.89235358
2016-03-26T07:00:00Z,4.97,7.391,34.20498182,133.0252182
2016-03-26T08:00:00Z,5.33,9.199,97.87675147,198.0006485
2016-03-26T09:00:00Z,5.79,11.098,213.3975966,224.4356034
2016-03-26T10:00:00Z,6.06,12.637,291.2428023,235.0774977
2016-03-26T11:00:00Z,6.21,13.872,332.223973,237.696227
2016-03-26T12:00:00Z,6.37,14.86,355.0718839,224.8689161
2016-03-26T13:00:00Z,6.52,15.452,314.3907474,214.2929526
2016-03-26T14:00:00Z,6.66,15.568,220.8535409,203.1849591
2016-03-26T15:00:00Z,6.53,15.26,116.4674909,173.5812091
2016-03-26T16:00:00Z,5.94,14.427,43.65324232,114.8074577
2016-03-26T17:00:00Z,5.57,12.537,4.522324639,34.49167536
2016-03-26T18:00:00Z,5.75,11.1,0.00710237,0.22669763
2016-03-26T19:00:00Z,5.89,10.515,0,0
2016-03-26T20:00:00Z,6.04,9.926,0,0
2016-03-26T21:00:00Z,6.13,9.333,0,0
2016-03-26T22:00:00Z,6.01,8.656,0,0
2016-03-26T23:00:00Z,5.82,8.004,0,0
2016-03-27T00:00:00Z,6.11,7.18,0,0
2016-03-27T02:00:00Z,6.1,6.156,0,0
2016-03-27T03:00:00Z,5.45,5.626,0,0
2016-03-27T04:00:00Z,5.27,5.501,0,0
2016-03-27T05:00:00Z,5.46,5.459,0,0
2016-03-27T06:00:00Z,5.66,5.446,0.144457405,3.227742595
2016-03-27T07:00:00Z,5.9,5.911,5.923283408,55.22151659
2016-03-27T08:00:00Z,6.28,6.991,35.47140241,139.0341976
2016-03-27T09:00:00Z,6.86,8.49,108.2175463,205.5112537
2016-03-27T10:00:00Z,7.41,9.782,168.3886375,247.5852625
2016-03-27T11:00:00Z,7.58,10.742,213.8940229,276.0160771
2016-03-27T12:00:00Z,7.57,11.39,204.5043742,299.0727258
2016-03-27T13:00:00Z,7.53,11.65,154.3281614,306.6460386
2016-03-27T14:00:00Z,7.43,11.734,122.095774,288.679026
2016-03-27T15:00:00Z,7.16,11.556,76.4993403,244.8185597
2016-03-27T16:00:00Z,6.77,11.258,53.03568847,187.7272115
2016-03-27T17:00:00Z,6.08,10.68,25.93182056,116.4162794
2016-03-27T18:00:00Z,5.35,9.274,3.739285409,35.74621459
2016-03-27T19:00:00Z,5.49,7.87,0.005317716,0.228182284
2016-03-27T20:00:00Z,5.93,7.224,0,0
2016-03-27T21:00:00Z,6.35,6.722,0,0
2016-03-27T22:00:00Z,6.84,6.448,0,0
2016-03-27T23:00:00Z,7.34,6.416,0,0
2016-03-28T00:00:00Z,7.68,6.492,0,0
2016-03-28T01:00:00Z,8.17,6.679,0,0
2016-03-28T02:00:00Z,9.09,6.993,0,0
2016-03-28T03:00:00Z,9.62,7.203,0,0
2016-03-28T04:00:00Z,9.84,7.369,0,0
2016-03-28T05:00:00Z,9.74,7.445,0,0
2016-03-28T06:00:00Z,9.54,7.498,0.090233518,2.972666482
2016-03-28T07:00:00Z,9.44,8.022,2.497209425,45.20189057
2016-03-28T08:00:00Z,9.5,8.91,11.67306614,118.6052339
2016-03-28T09:00:00Z,9.45,9.891,27.72138967,191.4636103
2016-03-28T10:00:00Z,9.6,10.76,55.96036703,256.776733
2016-03-28T11:00:00Z,9.69,11.507,127.5377213,306.2368787
2016-03-28T12:00:00Z,9.6,12.036,158.773612,319.401488
2016-03-28T13:00:00Z,9.48,12.394,136.0244837,317.5854163
2016-03-28T14:00:00Z,9.38,12.561,112.7975321,295.6836679
2016-03-28T15:00:00Z,9.09,12.46,83.36686261,253.2856374
2016-03-28T16:00:00Z,8.57,11.996,48.99272279,191.9424772
2016-03-28T17:00:00Z,7.76,11.115,19.4676469,115.3960531
2016-03-28T18:00:00Z,6.98,9.793,3.096461439,35.38503856
2016-03-28T19:00:00Z,6.81,8.656,0.0305836,0.6222164
2016-03-28T20:00:00Z,6.94,8.118,0,0
2016-03-28T21:00:00Z,6.98,7.67,0,0
2016-03-28T22:00:00Z,6.76,7.224,0,0
2016-03-28T23:00:00Z,6.53,6.827,0,0
2016-03-29T00:00:00Z,6.37,6.525,0,0
2016-03-29T01:00:00Z,6.12,6.239,0,0
2016-03-29T02:00:00Z,5.81,5.966,0,0
2016-03-29T03:00:00Z,5.42,5.702,0,0
2016-03-29T04:00:00Z,5.11,5.497,0,0
2016-03-29T05:00:00Z,4.78,5.287,0,0
2016-03-29T06:00:00Z,4.61,5.212,0.496153728,5.715646272
2016-03-29T07:00:00Z,4.69,6.129,10.27579361,63.74740639
2016-03-29T08:00:00Z,4.9,7.664,50.10684531,143.4114547
2016-03-29T09:00:00Z,5.3,9.465,139.3599101,198.6229899
2016-03-29T10:00:00Z,5.81,10.963,210.4473147,234.7065853
2016-03-29T11:00:00Z,6.08,11.996,235.4042463,268.0042537
2016-03-29T12:00:00Z,6.24,12.691,218.8250589,293.5180411
2016-03-29T13:00:00Z,6.32,13.124,184.6973382,300.3215618
2016-03-29T14:00:00Z,6.25,13.319,146.5548361,283.6033639
2016-03-29T15:00:00Z,5.98,13.325,115.9168329,245.9024671
2016-03-29T16:00:00Z,5.5,13.035,70.04985117,191.2626488
2016-03-29T17:00:00Z,4.4,12.319,25.02526583,117.1341342
2016-03-29T18:00:00Z,3.4,10.727,4.129975082,37.83622492
2016-03-29T19:00:00Z,3.67,9.503,0.053944522,0.836655478
2016-03-29T20:00:00Z,4.08,9.183,0,0
2016-03-29T21:00:00Z,4.24,8.884,0,0
2016-03-29T22:00:00Z,4.35,8.719,0,0
2016-03-29T23:00:00Z,4.41,8.581,0,0
2016-03-30T00:00:00Z,4.32,8.357,0,0
2016-03-30T01:00:00Z,4.19,8.057,0,0
2016-03-30T02:00:00Z,3.98,7.791,0,0
2016-03-30T03:00:00Z,3.76,7.563,0,0
2016-03-30T04:00:00Z,3.6,7.355,0,0
2016-03-30T05:00:00Z,3.54,7.155,0,0
2016-03-30T06:00:00Z,3.52,7.003,0.261920201,5.202079799
2016-03-30T07:00:00Z,3.74,7.777,5.188678559,57.83662144
2016-03-30T08:00:00Z,3.96,8.966,24.10271764,139.2750824
2016-03-30T09:00:00Z,4.12,10.312,63.14728643,215.2386136
2016-03-30T10:00:00Z,4.25,11.557,111.6292537,269.5950463
2016-03-30T11:00:00Z,4.19,12.468,152.2298333,302.6652667
2016-03-30T12:00:00Z,4.1,13.018,172.6523088,317.5764912
2016-03-30T13:00:00Z,4.03,13.285,165.0321018,315.8048982
2016-03-30T14:00:00Z,3.94,13.36,135.5732643,296.7648357
2016-03-30T15:00:00Z,3.74,13.198,83.00590997,255.52649
2016-03-30T16:00:00Z,3.38,12.815,40.57453489,191.0505651
2016-03-30T17:00:00Z,2.99,12.053,12.64910322,108.6364968
2016-03-30T18:00:00Z,2.73,10.689,1.801898498,32.3377015
2016-03-30T19:00:00Z,2.92,9.398,0.013092165,0.544307835
2016-03-30T20:00:00Z,3.26,8.782,0,0
2016-03-30T21:00:00Z,3.47,8.3,0,0
2016-03-30T22:00:00Z,3.63,7.942,0,0
2016-03-30T23:00:00Z,3.81,7.688,0,0
2016-03-31T00:00:00Z,3.96,7.424,0,0
2016-03-31T01:00:00Z,4.12,7.158,0,0
2016-03-31T02:00:00Z,4.29,6.898,0,0
2016-03-31T03:00:00Z,4.44,6.646,0,0
2016-03-31T04:00:00Z,4.57,6.411,0,0
2016-03-31T05:00:00Z,4.76,6.091,0,0
2016-03-31T06:00:00Z,4.9,5.806,0.220792144,5.552007856
2016-03-31T07:00:00Z,5.21,6.436,2.465517108,48.80058289
2016-03-31T08:00:00Z,5.65,7.501,9.55614107,118.7600589
2016-03-31T09:00:00Z,6.05,8.765,26.46179573,199.5146043
2016-03-31T10:00:00Z,6.57,9.941,49.28381591,264.4544841
2016-03-31T11:00:00Z,7.01,10.94,84.94200229,316.1318977
2016-03-31T12:00:00Z,7.1,11.552,88.85745165,333.9170483
2016-03-31T13:00:00Z,7.18,11.613,57.85698801,314.446312
2016-03-31T14:00:00Z,7.21,11.377,36.82839903,274.450901
2016-03-31T15:00:00Z,7.19,10.984,23.82511829,223.1181817
2016-03-31T16:00:00Z,6.95,10.47,13.77649257,161.5917074
