utc_timestamp,cet_cest_timestamp,FR_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_transparency,FR_load_actual_tso,FR_load_forecast_entsoe_transparency,FR_load_forecast_tso,FR_solar_generation_actual,FR_wind_onshore_generation_actual
2016-07-18T01:00:00Z,2016-07-18T03:00:00+0200,34719,35415,35734,36250,36250,-1,1497
2016-07-18T02:00:00Z,2016-07-18T04:00:00+0200,35408,35116,34777,35350,35350,-1,1438
2016-07-18T03:00:00Z,2016-07-18T05:00:00+0200,37726,37166,36165,37000,37000,-1,1403
2016-07-18T04:00:00Z,2016-07-18T06:00:00+0200,41238,39887,38433,39450,39450,2,1373
2016-07-18T05:00:00Z,2016-07-18T07:00:00+0200,45650,44145,42316,43500,43500,154,1336
2016-07-18T06:00:00Z,2016-07-18T08:00:00+0200,49305,48306,46622,47850,47850,856,995
2016-07-18T07:00:00Z,2016-07-18T09:00:00+0200,51936,51125,50028,51000,51000,2055,607
2016-07-18T08:00:00Z,2016-07-18T10:00:00+0200,53344,53040,52199,52900,52900,3192,466
2016-07-18T09:00:00Z,2016-07-18T11:00:00+0200,54385,54210,53512,54250,54250,4022,462
2016-07-18T10:00:00Z,2016-07-18T12:00:00+0200,55316,55114,54416,55050,55050,4569,498
2016-07-18T11:00:00Z,2016-07-18T13:00:00+0200,54872,54823,54926,55500,55500,4822,534
2016-07-18T12:00:00Z,2016-07-18T14:00:00+0200,54364,54943,54891,55200,55200,4876,538
2016-07-18T13:00:00Z,2016-07-18T15:00:00+0200,53432,53825,54010,54200,54200,4686,512
2016-07-18T14:00:00Z,2016-07-18T16:00:00+0200,52078,52677,53000,53250,53250,4298,498
2016-07-18T15:00:00Z,2016-07-18T17:00:00+0200,51455,51565,51664,51850,51850,3619,486
2016-07-18T16:00:00Z,2016-07-18T18:00:00+0200,51842,51623,51370,51500,51500,2685,485
2016-07-18T17:00:00Z,2016-07-18T19:00:00+0200,50574,51419,51560,51900,51900,1543,470
2016-07-18T18:00:00Z,2016-07-18T20:00:00+0200,47689,49198,49828,49950,49950,496,496
2016-07-18T19:00:00Z,2016-07-18T21:00:00+0200,47631,47584,47376,47950,47950,60,700
2016-07-18T20:00:00Z,2016-07-18T22:00:00+0200,51873,50345,48244,49100,49100,-1,1088
2016-07-18T21:00:00Z,2016-07-18T23:00:00+0200,49575,50872,51224,52650,52650,-1,1494
2016-07-18T22:00:00Z,2016-07-19T00:00:00+0200,43666,46125,48102,47850,47850,-1,1842
2016-07-18T23:00:00Z,2016-07-19T01:00:00+0200,42219,42872,43270,43900,43900,-1,1995
2016-07-19T00:00:00Z,2016-07-19T02:00:00+0200,39784,41168,41844,42400,42400,-1,2050
2016-07-19T01:00:00Z,2016-07-19T03:00:00+0200,38368,38907,39396,39900,39900,-1,2043
2016-07-19T02:00:00Z,2016-07-19T04:00:00+0200,38407,38327,38304,38750,38750,-1,2018
2016-07-19T03:00:00Z,2016-07-19T05:00:00+0200,40265,39812,39064,39900,39900,-1,1978
2016-07-19T04:00:00Z,2016-07-19T06:00:00+0200,43404,42104,41024,41950,41950,2,1938
2016-07-19T05:00:00Z,2016-07-19T07:00:00+0200,47710,46049,44524,45600,45600,152,1765
2016-07-19T06:00:00Z,2016-07-19T08:00:00+0200,51312,50086,48778,49850,49850,836,1442
2016-07-19T07:00:00Z,2016-07-19T09:00:00+0200,53815,53126,52044,52900,52900,2012,780
2016-07-19T08:00:00Z,2016-07-19T10:00:00+0200,55440,54966,54250,54900,54900,3120,549
2016-07-19T09:00:00Z,2016-07-19T11:00:00+0200,56806,56291,55785,56050,56050,3980,659
2016-07-19T10:00:00Z,2016-07-19T12:00:00+0200,57187,57046,56647,56600,56600,4542,852
2016-07-19T11:00:00Z,2016-07-19T13:00:00+0200,56479,56444,56750,56950,56950,4816,934
2016-07-19T12:00:00Z,2016-07-19T14:00:00+0200,55735,56375,56444,56800,56800,4850,998
2016-07-19T13:00:00Z,2016-07-19T15:00:00+0200,54753,55209,55463,56000,56000,4652,985
2016-07-19T14:00:00Z,2016-07-19T16:00:00+0200,53683,54136,54373,55050,55050,4224,950
2016-07-19T15:00:00Z,2016-07-19T17:00:00+0200,52821,52916,53270,54000,54000,3556,922
2016-07-19T16:00:00Z,2016-07-19T18:00:00+0200,52941,52730,52734,53400,53400,2654,964
2016-07-19T17:00:00Z,2016-07-19T19:00:00+0200,51253,52025,52497,53350,53350,1514,984
2016-07-19T18:00:00Z,2016-07-19T20:00:00+0200,48505,49624,50493,50900,50900,486,1091
2016-07-19T19:00:00Z,2016-07-19T21:00:00+0200,48322,48088,48206,48800,48800,63,1602
2016-07-19T20:00:00Z,2016-07-19T22:00:00+0200,52681,50848,49082,50050,50050,-1,2487
2016-07-19T21:00:00Z,2016-07-19T23:00:00+0200,50088,51258,51912,53450,53450,-1,3052
2016-07-19T22:00:00Z,2016-07-20T00:00:00+0200,44220,46673,48718,48989.5,48750,-1,3305
2016-07-19T23:00:00Z,2016-07-20T01:00:00+0200,42812,43454,43922,44498,44450,-1,3458
2016-07-20T00:00:00Z,2016-07-20T02:00:00+0200,40666,41784,42490,43118.5,43200,-1,3514
2016-07-20T01:00:00Z,2016-07-20T03:00:00+0200,38818,39348,40072,40228.5,40250,-1,3406
2016-07-20T02:00:00Z,2016-07-20T04:00:00+0200,39250,38844,38860,39416,39100,-1,3212
2016-07-20T03:00:00Z,2016-07-20T05:00:00+0200,41147,40451,39912,40687.5,40200,-1,3166
2016-07-20T04:00:00Z,2016-07-20T06:00:00+0200,44155,42685,41764,42816.5,42300,2,3054
2016-07-20T05:00:00Z,2016-07-20T07:00:00+0200,48090,46447,45179,46858,46050,148,2842
2016-07-20T06:00:00Z,2016-07-20T08:00:00+0200,51581,50501,49133,50899,50150,732,2008
2016-07-20T07:00:00Z,2016-07-20T09:00:00+0200,54008,53625,52325,53652,53450,1578,1326
2016-07-20T08:00:00Z,2016-07-20T10:00:00+0200,55582,55521,54378,55433.5,55500,2439,1191
2016-07-20T09:00:00Z,2016-07-20T11:00:00+0200,56649,56559,55761,56604.5,56700,3205,1252
2016-07-20T10:00:00Z,2016-07-20T12:00:00+0200,56734,57068,56444,57121,57400,3586,1226
2016-07-20T11:00:00Z,2016-07-20T13:00:00+0200,56020,56396,56262,57460.5,57600,3674,1315
2016-07-20T12:00:00Z,2016-07-20T14:00:00+0200,55626,56552,56132,56751,57200,3589,1706
2016-07-20T13:00:00Z,2016-07-20T15:00:00+0200,54200,55251,55186,55740.5,55950,3065,1440
2016-07-20T14:00:00Z,2016-07-20T16:00:00+0200,52811,53718,53761,54481.5,54900,2583,1204
2016-07-20T15:00:00Z,2016-07-20T17:00:00+0200,52050,52248,52379,53013.5,53700,2077,1181
2016-07-20T16:00:00Z,2016-07-20T18:00:00+0200,52344,52090,51977,52540.5,53350,1458,1165
2016-07-20T17:00:00Z,2016-07-20T19:00:00+0200,50669,51502,51965,51949,52950,864,1107
2016-07-20T18:00:00Z,2016-07-20T20:00:00+0200,47638,48917,49856,49295.5,50350,341,1140
2016-07-20T19:00:00Z,2016-07-20T21:00:00+0200,47969,47716,47552,47094,48300,48,1189
2016-07-20T20:00:00Z,2016-07-20T22:00:00+0200,51616,50256,48453,48369.5,49600,-1,1264
2016-07-20T21:00:00Z,2016-07-20T23:00:00+0200,49474,50661,50978,51485,52350,-1,1468
2016-07-20T22:00:00Z,2016-07-21T00:00:00+0200,43784,46340,48147,47500,47500,-1,1737
2016-07-20T23:00:00Z,2016-07-21T01:00:00+0200,42658,43403,43564,43600,43600,-1,1494
2016-07-21T00:00:00Z,2016-07-21T02:00:00+0200,40440,41867,42364,42350,42350,-1,1138
2016-07-21T01:00:00Z,2016-07-21T03:00:00+0200,38919,39431,39892,39250,39250,-1,1041
2016-07-21T02:00:00Z,2016-07-21T04:00:00+0200,39016,38881,38818,38200,38200,-1,1058
2016-07-21T03:00:00Z,2016-07-21T05:00:00+0200,41042,40449,39627,39400,39400,-1,968
2016-07-21T04:00:00Z,2016-07-21T06:00:00+0200,43874,42760,41662,41400,41400,0,850
2016-07-21T05:00:00Z,2016-07-21T07:00:00+0200,47713,46353,44910,45000,45000,112,690
2016-07-21T06:00:00Z,2016-07-21T08:00:00+0200,51230,50117,48678,49050,49050,538,566
2016-07-21T07:00:00Z,2016-07-21T09:00:00+0200,53294,52822,51802,52050,52050,1209,458
2016-07-21T08:00:00Z,2016-07-21T10:00:00+0200,54700,54341,53626,54100,54100,2025,400
2016-07-21T09:00:00Z,2016-07-21T11:00:00+0200,55827,55532,54867,55400,55400,2614,368
2016-07-21T10:00:00Z,2016-07-21T12:00:00+0200,56068,56110,55644,56300,56300,3012,326
2016-07-21T11:00:00Z,2016-07-21T13:00:00+0200,55433,55569,55630,56350,56350,3213,284
2016-07-21T12:00:00Z,2016-07-21T14:00:00+0200,54743,55517,55482,55900,55900,3375,270
2016-07-21T13:00:00Z,2016-07-21T15:00:00+0200,53650,54400,54447,54850,54850,3157,293
2016-07-21T14:00:00Z,2016-07-21T16:00:00+0200,52395,53029,53204,53800,53800,2786,358
2016-07-21T15:00:00Z,2016-07-21T17:00:00+0200,51606,51792,51919,52600,52600,2298,412
2016-07-21T16:00:00Z,2016-07-21T18:00:00+0200,52074,51823,51498,52000,52000,1703,471
2016-07-21T17:00:00Z,2016-07-21T19:00:00+0200,50357,51381,51640,51750,51750,930,480
2016-07-21T18:00:00Z,2016-07-21T20:00:00+0200,47492,48841,49531,49400,49400,366,548
2016-07-21T19:00:00Z,2016-07-21T21:00:00+0200,47515,47578,47281,47300,47300,50,676
2016-07-21T20:00:00Z,2016-07-21T22:00:00+0200,51165,50060,48059,49000,49000,-1,744
2016-07-21T21:00:00Z,2016-07-21T23:00:00+0200,49103,50685,50627,52050,52050,-1,830
2016-07-21T22:00:00Z,2016-07-22T00:00:00+0200,43266,46293,47770,47400,47400,-1,748
2016-07-21T23:00:00Z,2016-07-22T01:00:00+0200,42030,43359,42988,43750,43750,-1,710
2016-07-22T00:00:00Z,2016-07-22T02:00:00+0200,39864,41731,41694,42100,42100,-1,695
2016-07-22T01:00:00Z,2016-07-22T03:00:00+0200,38383,39558,39356,39100,39100,-1,644
2016-07-22T02:00:00Z,2016-07-22T04:00:00+0200,38471,38911,38291,38200,38200,-1,599
2016-07-22T03:00:00Z,2016-07-22T05:00:00+0200,40539,40436,39034,39350,39350,-1,499
2016-07-22T04:00:00Z,2016-07-22T06:00:00+0200,43415,42466,41030,41450,41450,0,456
2016-07-22T05:00:00Z,2016-07-22T07:00:00+0200,47118,46001,44330,44900,44900,112,481
2016-07-22T06:00:00Z,2016-07-22T08:00:00+0200,50407,49661,48000,48700,48700,420,396
2016-07-22T07:00:00Z,2016-07-22T09:00:00+0200,52358,52067,50944,51950,51950,922,286
2016-07-22T08:00:00Z,2016-07-22T10:00:00+0200,53351,53398,52569,53800,53800,1630,277
2016-07-22T09:00:00Z,2016-07-22T11:00:00+0200,54518,54469,53589,54600,54600,2188,276
2016-07-22T10:00:00Z,2016-07-22T12:00:00+0200,54627,54824,54279,55300,55300,2582,405
2016-07-22T11:00:00Z,2016-07-22T13:00:00+0200,53287,53741,53944,55250,55250,2964,490
2016-07-22T12:00:00Z,2016-07-22T14:00:00+0200,52626,53490,53354,54050,54050,2969,522
2016-07-22T13:00:00Z,2016-07-22T15:00:00+0200,51232,52221,52338,52900,52900,2802,638
2016-07-22T14:00:00Z,2016-07-22T16:00:00+0200,49915,50704,50802,51500,51500,2492,964
2016-07-22T15:00:00Z,2016-07-22T17:00:00+0200,49429,49535,49519,50150,50150,2066,1384
2016-07-22T16:00:00Z,2016-07-22T18:00:00+0200,49528,49249,49330,49600,49600,1642,1601
2016-07-22T17:00:00Z,2016-07-22T19:00:00+0200,47984,48719,49120,49400,49400,991,1594
2016-07-22T18:00:00Z,2016-07-22T20:00:00+0200,45187,46415,47185,47000,47000,380,1544
2016-07-22T19:00:00Z,2016-07-22T21:00:00+0200,45522,45391,45072,45050,45050,58,1666
2016-07-22T20:00:00Z,2016-07-22T22:00:00+0200,49569,47978,46102,46900,46900,-1,1807
2016-07-22T21:00:00Z,2016-07-22T23:00:00+0200,47453,48494,48972,49900,49900,-1,1914
2016-07-22T22:00:00Z,2016-07-23T00:00:00+0200,41848,44359,46150,46150,46150,-1,1642
2016-07-22T23:00:00Z,2016-07-23T01:00:00+0200,40144,41278,41466,42300,42300,-1,1506
2016-07-23T00:00:00Z,2016-07-23T02:00:00+0200,37801,39232,39778,40700,40700,-1,1478
2016-07-23T01:00:00Z,2016-07-23T03:00:00+0200,35992,36731,37269,37500,37500,-1,1515
2016-07-23T02:00:00Z,2016-07-23T04:00:00+0200,35503,35733,35810,35750,35750,-1,1484
2016-07-23T03:00:00Z,2016-07-23T05:00:00+0200,35986,36018,35754,35750,35750,-1,1336
2016-07-23T04:00:00Z,2016-07-23T06:00:00+0200,36254,36067,35866,36150,36150,0,1284
2016-07-23T05:00:00Z,2016-07-23T07:00:00+0200,38309,37426,36728,37000,37000,103,1332
2016-07-23T06:00:00Z,2016-07-23T08:00:00+0200,41158,40068,38978,39200,39200,580,1198
2016-07-23T07:00:00Z,2016-07-23T09:00:00+0200,43826,43259,41928,42350,42350,1296,1114
2016-07-23T08:00:00Z,2016-07-23T10:00:00+0200,45201,44973,44132,44300,44300,2002,1097
2016-07-23T09:00:00Z,2016-07-23T11:00:00+0200,46322,45946,45340,45150,45150,2658,1101
2016-07-23T10:00:00Z,2016-07-23T12:00:00+0200,47678,47444,46622,46600,46600,3057,1150
2016-07-23T11:00:00Z,2016-07-23T13:00:00+0200,45357,46259,46920,47000,47000,3220,1222
2016-07-23T12:00:00Z,2016-07-23T14:00:00+0200,44528,45329,45232,44950,44950,3180,1357
2016-07-23T13:00:00Z,2016-07-23T15:00:00+0200,43421,43934,44150,43400,43400,3182,1556
2016-07-23T14:00:00Z,2016-07-23T16:00:00+0200,42349,42696,43039,42200,42200,3008,1646
2016-07-23T15:00:00Z,2016-07-23T17:00:00+0200,42623,42301,42190,41450,41450,2611,1740
2016-07-23T16:00:00Z,2016-07-23T18:00:00+0200,43522,42951,42722,42050,42050,1938,1728
2016-07-23T17:00:00Z,2016-07-23T19:00:00+0200,42640,42968,43318,42750,42750,1150,1598
2016-07-23T18:00:00Z,2016-07-23T20:00:00+0200,40799,41477,41960,41700,41700,438,1500
2016-07-23T19:00:00Z,2016-07-23T21:00:00+0200,41573,41147,40767,41000,41000,58,1486
2016-07-23T20:00:00Z,2016-07-23T22:00:00+0200,46072,44435,42340,43250,43250,-1,1564
2016-07-23T21:00:00Z,2016-07-23T23:00:00+0200,44669,45601,45708,46850,46850,-1,1649
2016-07-23T22:00:00Z,2016-07-24T00:00:00+0200,39494,41875,43548,43850,43850,-1,1570
2016-07-23T23:00:00Z,2016-07-24T01:00:00+0200,37955,38927,39188,40250,40250,-1,1520
2016-07-24T00:00:00Z,2016-07-24T02:00:00+0200,35458,36967,37578,38950,38950,-1,1456
2016-07-24T01:00:00Z,2016-07-24T03:00:00+0200,33782,34726,35018,35800,35800,-1,1356
2016-07-24T02:00:00Z,2016-07-24T04:00:00+0200,33209,33578,33541,34200,34200,-1,1174
2016-07-24T03:00:00Z,2016-07-24T05:00:00+0200,33016,33491,33252,33650,33650,-1,1022
2016-07-24T04:00:00Z,2016-07-24T06:00:00+0200,32334,32733,32614,32800,32800,0,962
2016-07-24T05:00:00Z,2016-07-24T07:00:00+0200,33865,33480,32669,33100,33100,131,903
2016-07-24T06:00:00Z,2016-07-24T08:00:00+0200,36610,35843,34504,35150,35150,706,726
2016-07-24T07:00:00Z,2016-07-24T09:00:00+0200,39116,38448,37264,38250,38250,1731,629
2016-07-24T08:00:00Z,2016-07-24T10:00:00+0200,41178,40525,39640,40200,40200,2760,653
2016-07-24T09:00:00Z,2016-07-24T11:00:00+0200,42543,42131,41426,41800,41800,3464,741
2016-07-24T10:00:00Z,2016-07-24T12:00:00+0200,44266,43888,42918,43600,43600,3914,850
2016-07-24T11:00:00Z,2016-07-24T13:00:00+0200,41540,42638,43347,44100,44100,4110,951
2016-07-24T12:00:00Z,2016-07-24T14:00:00+0200,40321,40969,41256,41900,41900,4102,969
2016-07-24T13:00:00Z,2016-07-24T15:00:00+0200,39300,39878,40024,40300,40300,3928,978
2016-07-24T14:00:00Z,2016-07-24T16:00:00+0200,38704,38988,39056,39300,39300,3522,982
2016-07-24T15:00:00Z,2016-07-24T17:00:00+0200,39322,39069,38716,38700,38700,2876,1000
2016-07-24T16:00:00Z,2016-07-24T18:00:00+0200,40777,40055,39477,39950,39950,2133,1028
2016-07-24T17:00:00Z,2016-07-24T19:00:00+0200,41513,41300,40938,41950,41950,1252,1048
2016-07-24T18:00:00Z,2016-07-24T20:00:00+0200,40914,41329,41274,42000,42000,430,997
2016-07-24T19:00:00Z,2016-07-24T21:00:00+0200,42369,41869,41071,41400,41400,49,862
2016-07-24T20:00:00Z,2016-07-24T22:00:00+0200,46534,45142,43032,43700,43700,-1,770
2016-07-24T21:00:00Z,2016-07-24T23:00:00+0200,44596,45846,45850,47100,47100,-1,751
2016-07-24T22:00:00Z,2016-07-25T00:00:00+0200,39373,42186,43475,42650,42650,-1,704
2016-07-24T23:00:00Z,2016-07-25T01:00:00+0200,38032,39167,39064,38900,38900,-1,682
2016-07-25T00:00:00Z,2016-07-25T02:00:00+0200,35919,37448,37694,37650,37650,-1,682
2016-07-25T01:00:00Z,2016-07-25T03:00:00+0200,34822,35547,35556,35200,35200,-1,632
2016-07-25T02:00:00Z,2016-07-25T04:00:00+0200,35551,35274,34828,34600,34600,-1,603
2016-07-25T03:00:00Z,2016-07-25T05:00:00+0200,38078,37384,36201,36100,36100,-1,592
2016-07-25T04:00:00Z,2016-07-25T06:00:00+0200,40901,39951,38651,38550,38550,0,606
2016-07-25T05:00:00Z,2016-07-25T07:00:00+0200,44993,43491,41916,41900,41900,125,610
2016-07-25T06:00:00Z,2016-07-25T08:00:00+0200,48668,47429,45956,45850,45850,698,564
2016-07-25T07:00:00Z,2016-07-25T09:00:00+0200,51142,50443,49276,48800,48800,1708,528
2016-07-25T08:00:00Z,2016-07-25T10:00:00+0200,52497,52299,51337,50800,50800,2690,546
2016-07-25T09:00:00Z,2016-07-25T11:00:00+0200,53713,53486,52667,52100,52100,3374,549
2016-07-25T10:00:00Z,2016-07-25T12:00:00+0200,54263,54440,53624,53200,53200,3746,562
2016-07-25T11:00:00Z,2016-07-25T13:00:00+0200,53351,53729,53754,53550,53550,3895,614
2016-07-25T12:00:00Z,2016-07-25T14:00:00+0200,52764,53199,53426,52950,52950,3954,698
2016-07-25T13:00:00Z,2016-07-25T15:00:00+0200,51679,51897,52396,51400,51400,3836,823
2016-07-25T14:00:00Z,2016-07-25T16:00:00+0200,50608,50786,51258,50400,50400,3605,887
2016-07-25T15:00:00Z,2016-07-25T17:00:00+0200,49986,49761,50152,49150,49150,3026,966
2016-07-25T16:00:00Z,2016-07-25T18:00:00+0200,50482,49805,49843,49000,49000,2254,1145
2016-07-25T17:00:00Z,2016-07-25T19:00:00+0200,49270,49797,50241,49400,49400,1344,1203
2016-07-25T18:00:00Z,2016-07-25T20:00:00+0200,46435,47587,48454,47450,47450,450,1233
2016-07-25T19:00:00Z,2016-07-25T21:00:00+0200,46852,46507,46292,45300,45300,49,1176
2016-07-25T20:00:00Z,2016-07-25T22:00:00+0200,50460,49137,47344,46650,46650,-1,1298
2016-07-25T21:00:00Z,2016-07-25T23:00:00+0200,48332,49493,49736,49650,49650,-1,1292
2016-07-25T22:00:00Z,2016-07-26T00:00:00+0200,42297,45006,46738,46300,46300,-1,1411
2016-07-25T23:00:00Z,2016-07-26T01:00:00+0200,40917,41907,41990,42450,42450,-1,1332
2016-07-26T00:00:00Z,2016-07-26T02:00:00+0200,38709,40094,40556,41050,41050,-1,1388
2016-07-26T01:00:00Z,2016-07-26T03:00:00+0200,37258,37720,38214,38800,38800,-1,1492
2016-07-26T02:00:00Z,2016-07-26T04:00:00+0200,37511,37262,37181,37800,37800,-1,1448
2016-07-26T03:00:00Z,2016-07-26T05:00:00+0200,39532,38891,38046,39050,39050,-1,1232
2016-07-26T04:00:00Z,2016-07-26T06:00:00+0200,41925,40966,40010,41250,41250,0,1144
2016-07-26T05:00:00Z,2016-07-26T07:00:00+0200,46047,44516,42926,44350,44350,123,978
2016-07-26T06:00:00Z,2016-07-26T08:00:00+0200,49353,48260,46935,48350,48350,704,768
2016-07-26T07:00:00Z,2016-07-26T09:00:00+0200,51730,48260,49976,51100,51100,1686,588
2016-07-26T08:00:00Z,2016-07-26T10:00:00+0200,53000,52747,51994,53000,53000,2748,608
2016-07-26T09:00:00Z,2016-07-26T11:00:00+0200,54301,53821,53203,54300,54300,3536,669
2016-07-26T10:00:00Z,2016-07-26T12:00:00+0200,54516,54404,54074,55050,55050,4006,716
2016-07-26T11:00:00Z,2016-07-26T13:00:00+0200,53874,53891,54047,55100,55100,4164,752
2016-07-26T12:00:00Z,2016-07-26T14:00:00+0200,53060,53702,53804,54400,54400,4183,801
2016-07-26T13:00:00Z,2016-07-26T15:00:00+0200,51950,52373,52699,52800,52800,4126,920
2016-07-26T14:00:00Z,2016-07-26T16:00:00+0200,50693,51085,51560,51600,51600,3790,1095
2016-07-26T15:00:00Z,2016-07-26T17:00:00+0200,49973,49916,50318,50400,50400,3146,1205
2016-07-26T16:00:00Z,2016-07-26T18:00:00+0200,50567,49868,49946,50350,50350,2368,1271
2016-07-26T17:00:00Z,2016-07-26T19:00:00+0200,49023,49626,50245,50700,50700,1363,1258
2016-07-26T18:00:00Z,2016-07-26T20:00:00+0200,46140,47452,48263,48950,48950,450,1186
2016-07-26T19:00:00Z,2016-07-26T21:00:00+0200,46795,46440,46010,46950,46950,51,1175
2016-07-26T20:00:00Z,2016-07-26T22:00:00+0200,50078,48999,47246,47950,47950,-1,1314
2016-07-26T21:00:00Z,2016-07-26T23:00:00+0200,48119,49281,49502,50900,50900,-1,1364
2016-07-26T22:00:00Z,2016-07-27T00:00:00+0200,42448,45073,46740,46400,46400,-1,1318
2016-07-26T23:00:00Z,2016-07-27T01:00:00+0200,41156,42019,42040,42400,42400,-1,1213
2016-07-27T00:00:00Z,2016-07-27T02:00:00+0200,38846,40331,40725,41150,41150,-1,1144
2016-07-27T01:00:00Z,2016-07-27T03:00:00+0200,37301,38020,38395,38250,38250,-1,1048
2016-07-27T02:00:00Z,2016-07-27T04:00:00+0200,37604,37566,37298,37300,37300,-1,944
2016-07-27T03:00:00Z,2016-07-27T05:00:00+0200,39679,39148,38168,38550,38550,-1,875
2016-07-27T04:00:00Z,2016-07-27T06:00:00+0200,41992,41108,40132,40450,40450,0,924
2016-07-27T05:00:00Z,2016-07-27T07:00:00+0200,45818,44388,42986,43400,43400,124,967
2016-07-27T06:00:00Z,2016-07-27T08:00:00+0200,49368,48156,46816,47300,47300,688,900
2016-07-27T07:00:00Z,2016-07-27T09:00:00+0200,51583,50911,49924,50450,50450,1648,859
2016-07-27T08:00:00Z,2016-07-27T10:00:00+0200,52840,52396,51829,52400,52400,2573,942
2016-07-27T09:00:00Z,2016-07-27T11:00:00+0200,54010,53589,52946,53650,53650,3279,1146
2016-07-27T10:00:00Z,2016-07-27T12:00:00+0200,54289,54123,53840,54350,54350,3754,1320
2016-07-27T11:00:00Z,2016-07-27T13:00:00+0200,53111,53201,53696,54500,54500,3858,1360
2016-07-27T12:00:00Z,2016-07-27T14:00:00+0200,52581,52893,53182,53650,53650,3878,1434
2016-07-27T13:00:00Z,2016-07-27T15:00:00+0200,51383,51621,52176,52400,52400,3734,1540
2016-07-27T14:00:00Z,2016-07-27T16:00:00+0200,50322,50574,51054,50900,50900,3468,1708
2016-07-27T15:00:00Z,2016-07-27T17:00:00+0200,49773,49614,49872,49550,49550,2897,1770
2016-07-27T16:00:00Z,2016-07-27T18:00:00+0200,50421,49850,49760,49400,49400,2236,1796
2016-07-27T17:00:00Z,2016-07-27T19:00:00+0200,48990,49758,50118,49850,49850,1265,1698
2016-07-27T18:00:00Z,2016-07-27T20:00:00+0200,46199,47242,48218,47700,47700,410,1575
2016-07-27T19:00:00Z,2016-07-27T21:00:00+0200,46852,46398,46104,45950,45950,36,1376
2016-07-27T20:00:00Z,2016-07-27T22:00:00+0200,50148,49077,47268,47400,47400,-2,1246
2016-07-27T21:00:00Z,2016-07-27T23:00:00+0200,48265,49575,49581,50350,50350,-1,1270
2016-07-27T22:00:00Z,2016-07-28T00:00:00+0200,42618,45323,46927,46000,46000,-1,1292
2016-07-27T23:00:00Z,2016-07-28T01:00:00+0200,41310,42261,42304,42600,42600,-1,1240
2016-07-28T00:00:00Z,2016-07-28T02:00:00+0200,39027,40575,40930,41100,41100,-1,1171
2016-07-28T01:00:00Z,2016-07-28T03:00:00+0200,37467,38208,38580,38000,38000,-1,1187
2016-07-28T02:00:00Z,2016-07-28T04:00:00+0200,37684,37553,37408,36900,36900,-1,1126
2016-07-28T03:00:00Z,2016-07-28T05:00:00+0200,39811,39122,38209,38150,38150,-1,1152
2016-07-28T04:00:00Z,2016-07-28T06:00:00+0200,42463,41415,40406,40100,40100,0,1144
2016-07-28T05:00:00Z,2016-07-28T07:00:00+0200,46205,44762,43380,43250,43250,92,1168
2016-07-28T06:00:00Z,2016-07-28T08:00:00+0200,49481,48336,47092,46950,46950,570,1144
2016-07-28T07:00:00Z,2016-07-28T09:00:00+0200,51593,50974,50014,49850,49850,1408,1253
2016-07-28T08:00:00Z,2016-07-28T10:00:00+0200,52856,52407,51832,51600,51600,2202,1376
2016-07-28T09:00:00Z,2016-07-28T11:00:00+0200,53975,53347,53013,52200,52200,2734,1677
2016-07-28T10:00:00Z,2016-07-28T12:00:00+0200,54032,53922,53836,53100,53100,3105,1934
2016-07-28T11:00:00Z,2016-07-28T13:00:00+0200,53013,52924,53486,53250,53250,3430,2018
2016-07-28T12:00:00Z,2016-07-28T14:00:00+0200,52208,52663,52988,52400,52400,3586,2071
2016-07-28T13:00:00Z,2016-07-28T15:00:00+0200,51010,51440,51918,51200,51200,3532,2172
2016-07-28T14:00:00Z,2016-07-28T16:00:00+0200,49947,50284,50686,49750,49750,3339,2425
2016-07-28T15:00:00Z,2016-07-28T17:00:00+0200,49292,49171,49580,48750,48750,2873,2691
2016-07-28T16:00:00Z,2016-07-28T18:00:00+0200,50011,49231,49346,48550,48550,2076,2754
2016-07-28T17:00:00Z,2016-07-28T19:00:00+0200,48756,49282,49738,49000,49000,1164,2536
2016-07-28T18:00:00Z,2016-07-28T20:00:00+0200,45924,47028,47930,46850,46850,388,2208
2016-07-28T19:00:00Z,2016-07-28T21:00:00+0200,46655,46241,45877,45250,45250,32,1812
2016-07-28T20:00:00Z,2016-07-28T22:00:00+0200,49747,48622,47048,47250,47250,-1,1666
2016-07-28T21:00:00Z,2016-07-28T23:00:00+0200,48310,49453,49406,50250,50250,-1,1611
2016-07-28T22:00:00Z,2016-07-29T00:00:00+0200,42362,45015,46876,46620.5,46700,-1,1602
2016-07-28T23:00:00Z,2016-07-29T01:00:00+0200,41018,41809,42042,42981,42850,-1,1498
2016-07-29T00:00:00Z,2016-07-29T02:00:00+0200,38629,40145,40716,41227.5,41150,-1,1437
2016-07-29T01:00:00Z,2016-07-29T03:00:00+0200,37283,37815,38175,38535,38550,-1,1414
2016-07-29T02:00:00Z,2016-07-29T04:00:00+0200,37413,37344,37213,37385.5,37400,-1,1455
2016-07-29T03:00:00Z,2016-07-29T05:00:00+0200,39614,38874,37954,38519.5,38500,-1,1446
2016-07-29T04:00:00Z,2016-07-29T06:00:00+0200,41899,41008,40060,40306.5,40250,0,1402
2016-07-29T05:00:00Z,2016-07-29T07:00:00+0200,45555,44019,42820,43233,42950,92,1410
